5/7 12:54:34.862  Wait Finished -- FileData ID 1063379
5/7 12:54:34.862  Wait Started -- FileData ID 650627
5/7 12:54:34.862  Wait Finished -- FileData ID 650627
5/7 12:54:34.862  Wait Started -- FileData ID 1063383
5/7 12:54:34.862  Wait Finished -- FileData ID 1063383
5/7 12:54:34.862  Wait Started -- FileData ID 1063372
5/7 12:54:34.862  Wait Finished -- FileData ID 1063372
5/7 12:54:34.862  Wait Started -- FileData ID 1063370
5/7 12:54:34.862  Wait Finished -- FileData ID 1063370
5/7 12:54:34.862  Wait Started -- FileData ID 1063371
5/7 12:54:34.862  Wait Finished -- FileData ID 1063371
5/7 12:54:34.862  Wait Started -- FileData ID 1063369
5/7 12:54:34.862  Wait Finished -- FileData ID 1063369
5/7 12:55:37.580  Wait Started -- FileData ID 131948
5/7 12:55:37.580  Wait Finished -- FileData ID 131948
5/7 12:55:37.580  Wait Started -- FileData ID 481178
5/7 12:55:37.580  Wait Finished -- FileData ID 481178
5/7 12:55:37.580  Wait Started -- FileData ID 1063499
5/7 12:55:37.580  Wait Finished -- FileData ID 1063499
5/7 12:55:37.580  Wait Started -- FileData ID 644000
5/7 12:55:37.580  Wait Finished -- FileData ID 644000
5/7 12:55:37.580  Wait Started -- FileData ID 1063500
5/7 12:55:37.580  Wait Finished -- FileData ID 1063500
5/7 12:55:37.580  Wait Started -- FileData ID 1063502
5/7 12:55:37.580  Wait Finished -- FileData ID 1063502
5/7 12:55:37.580  Wait Started -- FileData ID 1063503
5/7 12:55:37.580  Wait Finished -- FileData ID 1063503
5/7 12:55:37.580  Wait Started -- FileData ID 1063504
5/7 12:55:37.580  Wait Finished -- FileData ID 1063504
5/7 12:55:37.580  Wait Started -- FileData ID 1063505
5/7 12:55:37.596  Wait Finished -- FileData ID 1063505
5/7 12:55:37.596  Wait Started -- FileData ID 1063506
5/7 12:55:37.596  Wait Finished -- FileData ID 1063506
5/7 12:55:37.596  Wait Started -- FileData ID 1063507
5/7 12:55:37.596  Wait Finished -- FileData ID 1063507
5/7 12:55:37.596  Wait Started -- FileData ID 1063508
5/7 12:55:37.596  Wait Finished -- FileData ID 1063508
5/7 12:55:37.596  Wait Started -- FileData ID 605378
5/7 12:55:37.596  Wait Finished -- FileData ID 605378
5/7 12:55:37.596  Wait Started -- FileData ID 605373
5/7 12:55:37.596  Wait Finished -- FileData ID 605373
5/7 12:55:37.596  Wait Started -- FileData ID 605374
5/7 12:55:37.596  Wait Finished -- FileData ID 605374
5/7 12:55:37.596  Wait Started -- FileData ID 605377
5/7 12:55:37.596  Wait Finished -- FileData ID 605377
5/7 12:55:37.596  Wait Started -- FileData ID 605376
5/7 12:55:37.596  Wait Finished -- FileData ID 605376
5/7 12:55:37.596  Wait Started -- FileData ID 605375
5/7 12:55:37.596  Wait Finished -- FileData ID 605375
5/7 12:55:40.833  Wait Started -- FileData ID 3012267
5/7 12:55:40.833  Wait Finished -- FileData ID 3012267
5/7 12:55:40.833  Wait Started -- FileData ID 3012266
5/7 12:55:40.833  Wait Finished -- FileData ID 3012266
5/7 12:55:40.833  Wait Started -- FileData ID 3012265
5/7 12:55:40.833  Wait Finished -- FileData ID 3012265
5/7 12:55:40.833  Wait Started -- FileData ID 3012270
5/7 12:55:40.833  Wait Finished -- FileData ID 3012270
5/7 12:55:40.833  Wait Started -- FileData ID 3012269
5/7 12:55:40.849  Wait Finished -- FileData ID 3012269
5/7 12:55:40.849  Wait Started -- FileData ID 3012271
5/7 12:55:40.849  Wait Finished -- FileData ID 3012271
5/7 12:55:40.849  Wait Started -- FileData ID 3012272
5/7 12:55:40.865  Wait Finished -- FileData ID 3012272
5/7 12:55:40.865  Wait Started -- FileData ID 3012268
5/7 12:55:40.865  Wait Finished -- FileData ID 3012268
5/7 12:55:40.865  Wait Started -- FileData ID 3193206
5/7 12:55:40.882  Wait Finished -- FileData ID 3193206
5/7 12:55:40.882  Wait Started -- FileData ID 3193211
5/7 12:55:40.882  Wait Finished -- FileData ID 3193211
5/7 12:55:43.710  Wait Started -- FileData ID 2852007
5/7 12:55:43.710  Wait Finished -- FileData ID 2852007
5/7 12:55:43.797  Wait Started -- FileData ID 2868335
5/7 12:55:43.801  Wait Finished -- FileData ID 2868335
5/7 12:55:43.801  Wait Started -- FileData ID 2861530
5/7 12:55:43.826  Wait Finished -- FileData ID 2861530
5/7 12:55:43.826  Wait Started -- FileData ID 2868332
5/7 12:55:43.826  Wait Finished -- FileData ID 2868332
5/7 12:55:43.826  Wait Started -- FileData ID 2868331
5/7 12:55:43.826  Wait Finished -- FileData ID 2868331
5/7 12:55:43.826  Wait Started -- FileData ID 2868333
5/7 12:55:43.826  Wait Finished -- FileData ID 2868333
5/7 12:55:43.826  Wait Started -- FileData ID 2868334
5/7 12:55:43.830  Wait Finished -- FileData ID 2868334
5/7 12:55:43.830  Wait Started -- FileData ID 3074621
5/7 12:55:43.830  Wait Finished -- FileData ID 3074621
5/7 12:55:43.830  Wait Started -- FileData ID 3075064
5/7 12:55:43.830  Wait Finished -- FileData ID 3075064
5/7 12:55:43.830  Wait Started -- FileData ID 3075054
5/7 12:55:43.830  Wait Finished -- FileData ID 3075054
5/7 12:55:43.830  Wait Started -- FileData ID 3075061
5/7 12:55:43.830  Wait Finished -- FileData ID 3075061
5/7 12:55:43.830  Wait Started -- FileData ID 3075060
5/7 12:55:43.830  Wait Finished -- FileData ID 3075060
5/7 12:55:43.830  Wait Started -- FileData ID 3075062
5/7 12:55:43.830  Wait Finished -- FileData ID 3075062
5/7 12:55:43.830  Wait Started -- FileData ID 3075063
5/7 12:55:43.830  Wait Finished -- FileData ID 3075063
5/7 12:55:43.830  Wait Started -- FileData ID 3095989
5/7 12:55:43.830  Wait Finished -- FileData ID 3095989
5/7 12:55:43.830  Wait Started -- FileData ID 3097329
5/7 12:55:43.845  Wait Finished -- FileData ID 3097329
5/7 12:55:43.845  Wait Started -- FileData ID 3097251
5/7 12:55:43.845  Wait Finished -- FileData ID 3097251
5/7 12:55:43.845  Wait Started -- FileData ID 3097326
5/7 12:55:43.845  Wait Finished -- FileData ID 3097326
5/7 12:55:43.845  Wait Started -- FileData ID 3097325
5/7 12:55:43.845  Wait Finished -- FileData ID 3097325
5/7 12:55:43.845  Wait Started -- FileData ID 3097327
5/7 12:55:43.845  Wait Finished -- FileData ID 3097327
5/7 12:55:43.845  Wait Started -- FileData ID 3097328
5/7 12:55:43.845  Wait Finished -- FileData ID 3097328
5/7 12:56:56.029  Cancel requested -- Interface\Buttons\UI-SpellbookIcon-PrevPage-Up.blp
5/7 12:56:56.029  Cancel processed -- Interface\Buttons\UI-SpellbookIcon-PrevPage-Up.blp
5/7 12:59:26.902  Shutdown
